atr_higher_tf;atr_m5;atr_used;bias;entry_price;instrument;m5_score;risk_mode;rr;score;side;sl;sl_distance_atr_abs;sl_zone_dist_atr;sl_zone_freshness;sl_zone_level;sl_zone_strength;sl_zone_timeframe;sr_distance_atr;sr_level;sr_strength;strategy_config_json;strategy_hash;strategy_name;timeframe_entry;timestamp;tp;tp_zone_dist_atr;tp_zone_freshness;tp_zone_level;tp_zone_strength;tp_zone_timeframe
0.29110720225718306;0.11565743134714153;0.29110720225718306;NEUTRAL;63.56;BZ=F;50.0;SR_NEUTRAL;3.955029435664037;78.0;BUY;63.3822231994357;0.6106918660406174;0.36069186604060777;3.3276507792789904;63.455;4;H1;0.36069186604060777;63.455;4;"{""daily"": {""enabled"": true, ""max_abs_slope_pct"": 8.0, ""max_atr_pct"": 45.0, ""max_ema_distance_pct"": 3.0, ""rsi_mid_max_pct"": 70.0, ""rsi_mid_min_pct"": 30.0}, ""h1"": {""enabled"": true, ""max_abs_slope_pct"": 25.0, ""max_atr_pct"": 70.0, ""max_price_distance_ema_atr"": 3.0}, ""m5"": {""atr_regime"": {""enabled"": false, ""max_pct"": 70.0, ""min_pct"": 0.0}, ""enabled"": true, ""long"": {""max_price_above_ema_atr"": 0.5, ""rsi_last_max_pct"": 25.0, ""rsi_prev_min_pct"": 40.0, ""sr_max_age_hours"": 72.0, ""sr_max_dist_atr"": 1.0, ""sr_min_freshness"": 0.0, ""sr_min_strength"": 1}, ""min_candles"": 50, ""score"": {""ema_points"": 10.0, ""min_score"": 25.0, ""rsi_points"": 20.0, ""sr_points"": 20.0}, ""short"": {""max_price_below_ema_atr"": 0.5, ""rsi_last_min_pct"": 75.0, ""rsi_prev_max_pct"": 60.0, ""sr_max_age_hours"": 72.0, ""sr_max_dist_atr"": 1.0, ""sr_min_freshness"": 0.0, ""sr_min_strength"": 1}}, ""name"": ""brent_neutral_mean_reversion_v1"", ""risk"": {""atr_source"": ""h1"", ""base_score"": 60.0, ""enabled"": true, ""min_rr"": 1.3, ""min_score"": 70.0, ""min_tp_abs"": 0.3, ""score_components"": {""rr_bonus_if_ge"": 2.0, ""rr_bonus_points"": 5.0, ""sr_close_bonus_points"": 5.0, ""sr_close_threshold_atr"": 1.0, ""sr_strength_cap"": 10.0, ""sr_strength_weight"": 2.0}, ""sr_sl"": {""enabled"": true, ""max_sl_atr"": 4.0, ""min_freshness"": 0.0, ""min_strength"": 1, ""sl_buffer_atr"": 0.25, ""tf_weights"": {""D1"": 1.5, ""H1"": 1.0, ""H4"": 1.2}}, ""sr_tp"": {""enabled"": true, ""max_tp_atr"": 4.0, ""min_freshness"": 0.0, ""min_strength"": 1, ""tf_weights"": {""D1"": 2.0, ""H1"": 1.0, ""H4"": 1.3}, ""tp_buffer_atr"": 0.35}}}";DFDXYMFM;brent_neutral_mean_reversion_v1;5m;2025-11-07T11:15:00Z;64.26311247921;2.765304306311245;1.8084185536954038;64.36500000000001;2;H1
0.24130844194855197;0.10146017885632694;0.24130844194855197;NEUTRAL;64.28;BZ=F;50.0;SR_NEUTRAL;5.095690974902545;78.0;SELL;64.42532711048715;0.6022462758187678;0.35224627581877277;0.7391730705801983;64.36500000000001;2;H1;0.35224627581877277;64.36500000000001;2;"{""daily"": {""enabled"": true, ""max_abs_slope_pct"": 8.0, ""max_atr_pct"": 45.0, ""max_ema_distance_pct"": 3.0, ""rsi_mid_max_pct"": 70.0, ""rsi_mid_min_pct"": 30.0}, ""h1"": {""enabled"": true, ""max_abs_slope_pct"": 25.0, ""max_atr_pct"": 70.0, ""max_price_distance_ema_atr"": 3.0}, ""m5"": {""atr_regime"": {""enabled"": false, ""max_pct"": 70.0, ""min_pct"": 0.0}, ""enabled"": true, ""long"": {""max_price_above_ema_atr"": 0.5, ""rsi_last_max_pct"": 25.0, ""rsi_prev_min_pct"": 40.0, ""sr_max_age_hours"": 72.0, ""sr_max_dist_atr"": 1.0, ""sr_min_freshness"": 0.0, ""sr_min_strength"": 1}, ""min_candles"": 50, ""score"": {""ema_points"": 10.0, ""min_score"": 25.0, ""rsi_points"": 20.0, ""sr_points"": 20.0}, ""short"": {""max_price_below_ema_atr"": 0.5, ""rsi_last_min_pct"": 75.0, ""rsi_prev_max_pct"": 60.0, ""sr_max_age_hours"": 72.0, ""sr_max_dist_atr"": 1.0, ""sr_min_freshness"": 0.0, ""sr_min_strength"": 1}}, ""name"": ""brent_neutral_mean_reversion_v1"", ""risk"": {""atr_source"": ""h1"", ""base_score"": 60.0, ""enabled"": true, ""min_rr"": 1.3, ""min_score"": 70.0, ""min_tp_abs"": 0.3, ""score_components"": {""rr_bonus_if_ge"": 2.0, ""rr_bonus_points"": 5.0, ""sr_close_bonus_points"": 5.0, ""sr_close_threshold_atr"": 1.0, ""sr_strength_cap"": 10.0, ""sr_strength_weight"": 2.0}, ""sr_sl"": {""enabled"": true, ""max_sl_atr"": 4.0, ""min_freshness"": 0.0, ""min_strength"": 1, ""sl_buffer_atr"": 0.25, ""tf_weights"": {""D1"": 1.5, ""H1"": 1.0, ""H4"": 1.2}}, ""sr_tp"": {""enabled"": true, ""max_tp_atr"": 4.0, ""min_freshness"": 0.0, ""min_strength"": 1, ""tf_weights"": {""D1"": 2.0, ""H1"": 1.0, ""H4"": 1.3}, ""tp_buffer_atr"": 0.35}}}";DFDXYMFM;brent_neutral_mean_reversion_v1;5m;2025-11-10T03:40:00Z;63.53945795468199;3.418860912358369;1.360144110063436;63.455;4;H1
